,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
47,AMPL,-33.33,-54.53,3,89.0,443,0,Software - Application,Technology,1.297,10.77,0.182,0.034,0.61
48,LAZR,-33.33,-29.74,3,58.0,50,0,Auto Parts,Consumer Cyclical,0.717,1.7,0.099,0.052,0.51
49,UA,73.33,2.26,15,50.6,488,0,Apparel Manufacturing,Consumer Cyclical,3.07,6.95,0.017,0.296,0.49
50,MMI,58.33,3.05,12,43.25,74,0,Real Estate Services,Real Estate,1.268,33.0,0.018,0.277,0.49
51,NOVA,66.67,3.71,9,48.33,66,0,Solar,Technology,0.548,4.47,0.025,0.186,0.46
52,CURV,33.33,16.72,6,76.0,240,0,Apparel Retail,Consumer Cyclical,0.366,3.52,0.056,0.079,0.44
53,CBL,100.0,2.9,3,20.0,186,0,REIT - Retail,Real Estate,0.71,22.0,0.029,0.15,0.43
54,TMCI,50.0,5.98,6,52.0,56,0,Medical Devices,Healthcare,0.734,11.88,0.03,0.115,0.34
55,FSLY,-33.33,-52.86,3,189.0,330,0,Software - Application,Technology,1.691,12.6,0.176,0.016,0.28
56,MTTR,-33.33,-30.7,3,126.0,400,0,Software - Application,Technology,0.55,1.77,0.102,0.024,0.24
57,CNXC,-16.67,-17.38,6,85.0,101,0,Information Technology Services,Technology,4.027,60.73,0.029,0.071,0.2
58,FNA,-33.33,-14.36,3,84.0,51,0,Medical Devices,Healthcare,0.755,9.12,0.048,0.036,0.17
59,SAM,56.25,0.3,32,61.31,413,0,Beverages - Brewers,Consumer Defensive,3.548,295.1,0.002,0.522,0.09
60,TPVG,41.67,0.79,12,59.5,401,0,Asset Management,Financial Services,0.342,9.09,0.003,0.202,0.07
61,ZTS,33.33,-0.87,6,71.0,65,0,Drug Manufacturers - Specialty & Generic,Healthcare,79.014,172.57,-0.003,0.085,-0.02
62,IRWD,12.5,-4.98,8,46.62,2134,0,Drug Manufacturers - Specialty & Generic,Healthcare,1.412,9.02,-0.006,0.172,-0.11
63,IMVT,33.33,-7.6,6,88.5,219,0,Biotechnology,Healthcare,4.436,30.53,-0.025,0.068,-0.17
64,PANL,33.33,-7.53,6,84.5,1508,0,Marine Shipping,Industrials,0.318,6.84,-0.025,0.071,-0.18
65,MPLN,11.11,-26.41,9,86.67,230,0,Health Information Services,Healthcare,0.465,0.71,-0.029,0.104,-0.3
66,CCOI,33.33,-10.64,18,73.33,2112,0,Telecom Services,Communication Services,3.079,64.93,-0.035,0.245,-0.87
67,UAA,41.67,-17.72,12,91.75,394,0,Apparel Manufacturing,Consumer Cyclical,3.07,7.15,-0.074,0.131,-0.97
68,TTEC,55.56,-3.09,36,61.58,51,0,Information Technology Services,Technology,0.521,10.98,-0.017,0.585,-1.0
