,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
59,GL,100.0,10.12,33,36.18,988,0,Insurance - Life,Financial Services,9.867,104.93,0.101,0.912,9.23
60,ARVN,100.0,33.17,9,32.67,92,0,Biotechnology,Healthcare,2.501,36.73,0.332,0.275,9.14
61,ROCK,75.0,13.94,32,36.78,92,0,Building Products & Equipment,Industrials,2.286,75.01,0.105,0.87,9.1
62,VRTX,75.76,15.81,33,43.91,1854,0,Biotechnology,Healthcare,103.636,397.58,0.12,0.752,9.0
63,DVAX,63.89,19.88,36,50.92,345,0,Drug Manufacturers - Specialty & Generic,Healthcare,1.561,11.95,0.127,0.707,8.98
64,FUN,100.0,8.72,27,26.22,85,0,Leisure,Consumer Cyclical,2.027,39.72,0.087,1.03,8.98
65,REGN,76.67,24.66,30,63.37,1114,0,Biotechnology,Healthcare,102.148,930.64,0.189,0.473,8.95
66,ZD,85.71,19.67,21,39.62,191,0,Advertising Agencies,Communication Services,2.499,54.25,0.169,0.53,8.94
67,BXMT,77.14,13.54,35,41.6,201,0,REIT - Mortgage,Real Estate,3.236,18.63,0.104,0.841,8.79
68,NBN,83.64,6.06,55,31.8,218,0,Banks - Regional,Financial Services,0.407,52.15,0.051,1.73,8.77
69,ANGI,79.17,21.16,24,45.92,90,0,Internet Content & Information,Communication Services,1.099,2.19,0.168,0.523,8.76
70,FULC,80.0,30.49,15,41.8,219,0,Biotechnology,Healthcare,0.49,7.91,0.244,0.359,8.75
71,OSUR,61.9,16.54,42,50.14,418,0,Medical Instruments & Supplies,Healthcare,0.445,5.81,0.102,0.838,8.58
72,TBI,74.36,13.69,39,46.38,989,0,Staffing & Employment Services,Industrials,0.34,10.84,0.102,0.841,8.56
73,SHW,87.5,14.55,24,36.62,482,0,Specialty Chemicals,Basic Materials,81.751,321.73,0.127,0.655,8.34
74,CCI,88.89,14.53,27,41.85,99,0,REIT - Specialty,Real Estate,42.453,97.7,0.129,0.645,8.33
75,PENN,82.14,12.14,28,33.64,529,0,Resorts & Casinos,Consumer Cyclical,2.574,16.89,0.1,0.832,8.3
76,RC,80.0,28.61,15,42.4,2,0,REIT - Mortgage,Real Estate,1.457,8.38,0.229,0.354,8.1
77,BF-B,90.0,8.99,30,30.0,1424,0,Beverages - Wineries & Distilleries,Consumer Defensive,23.868,50.0,0.081,1.0,8.09
78,ADBE,70.83,12.04,48,50.85,342,0,Software - Infrastructure,Technology,218.275,487.22,0.085,0.944,8.05
79,ASGN,81.48,13.06,27,36.44,991,0,Information Technology Services,Technology,4.463,95.98,0.106,0.741,7.88
80,AXSM,80.0,24.91,15,38.2,80,0,Biotechnology,Healthcare,3.362,70.97,0.199,0.393,7.83
81,IIIN,76.92,10.61,39,40.69,988,0,Metal Fabrication,Industrials,0.667,34.3,0.082,0.958,7.82
82,SPB,68.52,9.78,54,46.57,339,0,Household & Personal Products,Consumer Defensive,2.445,80.78,0.067,1.16,7.77
83,SLNO,50.0,48.77,18,57.17,323,0,Biotechnology,Healthcare,1.227,37.79,0.244,0.315,7.68
84,LEG,73.02,7.21,63,43.37,83,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,2.451,18.32,0.053,1.453,7.65
85,BF-A,83.61,5.61,61,37.97,86,0,Beverages - Wineries & Distilleries,Consumer Defensive,23.868,51.43,0.047,1.607,7.54
86,ADSK,87.5,10.52,32,39.28,607,0,Software - Application,Technology,51.128,239.01,0.092,0.815,7.5
87,INVA,85.71,16.08,21,38.71,845,0,Biotechnology,Healthcare,0.923,14.6,0.138,0.542,7.48
88,MANH,72.22,11.92,36,41.47,298,0,Software - Application,Technology,14.671,238.3,0.086,0.868,7.47
89,J,75.93,7.34,54,40.28,343,0,Engineering & Construction,Industrials,18.136,144.34,0.056,1.341,7.47
90,HVT,76.12,6.35,67,43.39,192,0,Home Improvement Retail,Consumer Cyclical,0.499,30.58,0.048,1.544,7.46
91,SPG,93.33,18.85,15,35.6,968,0,REIT - Retail,Real Estate,54.885,146.51,0.176,0.421,7.41
92,HQH,84.62,8.36,39,37.87,80,0,Asset Management,Financial Services,0.805,16.28,0.071,1.03,7.29
93,PFL,100.0,12.81,24,42.38,88,0,Asset Management,Financial Services,0.325,8.36,0.128,0.566,7.25
94,BRSP,100.0,31.85,9,39.67,967,0,REIT - Mortgage,Real Estate,0.805,6.19,0.318,0.227,7.23
95,HCKT,77.78,16.24,27,47.44,216,0,Information Technology Services,Technology,0.632,22.91,0.126,0.569,7.19
96,ATXS,86.67,28.41,15,51.8,78,0,Biotechnology,Healthcare,0.613,11.17,0.246,0.29,7.13
97,ACHR,100.0,33.74,6,28.5,515,0,Aerospace & Defense,Industrials,1.292,4.16,0.337,0.211,7.1
98,VEL,100.0,103.94,3,44.0,966,0,Mortgage Finance,Financial Services,0.535,16.22,1.039,0.068,7.09
99,ADTN,80.56,10.62,36,43.72,191,0,Communication Equipment,Technology,0.391,4.94,0.086,0.823,7.04
100,MORF,100.0,29.31,6,25.5,81,0,Biotechnology,Healthcare,1.52,30.37,0.293,0.235,6.9
101,EQIX,80.0,14.02,30,48.9,500,0,REIT - Specialty,Real Estate,73.423,775.97,0.112,0.613,6.88
102,SHLS,100.0,56.76,3,25.0,515,0,Solar,Technology,1.727,10.14,0.568,0.12,6.81
103,AJG,90.91,9.4,33,41.45,2037,0,Insurance Brokers,Financial Services,52.397,240.02,0.085,0.796,6.8
104,SSYS,82.93,12.04,41,60.76,73,0,Computer Hardware,Technology,0.744,10.67,0.1,0.675,6.74
105,AAL,63.33,15.88,30,44.97,87,0,Airlines,Industrials,8.78,13.41,0.101,0.667,6.71
106,CHUY,100.0,15.73,15,35.6,988,0,Restaurants,Consumer Cyclical,0.544,31.39,0.157,0.421,6.63
107,SKX,75.86,11.08,29,36.86,598,0,Footwear & Accessories,Consumer Cyclical,8.855,57.77,0.084,0.787,6.61
108,THO,71.19,7.29,59,46.44,666,0,Recreational Vehicles,Consumer Cyclical,5.617,105.33,0.052,1.27,6.59
109,LZB,72.46,7.71,69,59.19,1858,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1.481,34.73,0.056,1.166,6.51
110,JBHT,84.0,12.24,25,39.76,420,0,Integrated Freight & Logistics,Industrials,19.44,188.19,0.103,0.629,6.46
111,TCBK,100.0,25.15,6,23.5,203,0,Banks - Regional,Financial Services,1.089,32.74,0.252,0.255,6.42
112,SUN,84.62,18.56,13,31.85,994,0,Oil & Gas Refining & Marketing,Energy,4.596,54.44,0.157,0.408,6.41
113,MCB,100.0,30.89,9,43.67,86,0,Banks - Regional,Financial Services,0.386,34.81,0.309,0.206,6.37
114,SCSC,63.64,10.86,33,35.82,986,0,Electronics & Computer Distribution,Technology,1.029,40.9,0.069,0.921,6.37
115,SHC,100.0,22.43,9,31.67,81,0,Diagnostics & Research,Healthcare,3.278,11.59,0.224,0.284,6.37
116,MRNS,66.67,18.53,24,46.62,427,0,Biotechnology,Healthcare,0.446,8.17,0.124,0.515,6.36
117,ROST,77.78,6.64,54,44.0,498,0,Apparel Retail,Consumer Cyclical,46.537,138.79,0.052,1.227,6.34
118,LHX,85.96,5.34,57,41.51,284,0,Aerospace & Defense,Industrials,39.062,205.49,0.046,1.373,6.3
119,WY,77.27,8.45,44,45.7,88,0,REIT - Specialty,Real Estate,24.522,33.61,0.065,0.963,6.29
120,PRGS,86.67,9.24,30,38.33,85,0,Software - Infrastructure,Technology,2.237,50.99,0.08,0.783,6.27
121,UE,100.0,32.4,6,31.0,968,0,REIT - Retail,Real Estate,1.999,16.0,0.324,0.194,6.27
122,AMD,52.24,9.4,67,52.9,337,0,Semiconductors,Technology,270.122,167.14,0.049,1.267,6.22
123,SRI,71.79,8.18,39,37.13,201,0,Auto Parts,Consumer Cyclical,0.454,16.41,0.059,1.05,6.17
124,BMEA,88.89,42.11,9,54.67,87,0,Biotechnology,Healthcare,0.456,12.76,0.374,0.165,6.16
125,IPG,76.92,8.63,39,42.74,1634,0,Advertising Agencies,Communication Services,11.619,30.68,0.066,0.912,6.06
126,SSD,85.19,11.5,27,44.33,96,0,Lumber & Wood Production,Basic Materials,7.763,182.91,0.098,0.609,5.97
127,AAPL,77.55,7.92,49,50.69,1284,0,Consumer Electronics,Technology,2590.842,167.78,0.061,0.967,5.94
128,MSM,81.58,8.11,38,42.76,989,0,Industrial Distribution,Industrials,5.231,92.92,0.066,0.889,5.88
129,COO,64.91,6.7,57,42.47,91,0,Medical Instruments & Supplies,Healthcare,19.18,96.5,0.043,1.342,5.84
130,MFA,77.78,20.67,18,49.67,96,0,REIT - Mortgage,Real Estate,1.091,10.69,0.161,0.362,5.83
131,AMGN,75.0,9.0,36,41.83,254,0,Drug Manufacturers - General,Healthcare,142.796,266.45,0.068,0.861,5.81
132,AWR,76.79,4.84,56,36.36,500,0,Utilities - Regulated Water,Utilities,2.571,69.07,0.037,1.54,5.72
133,BRX,100.0,35.29,6,37.0,967,0,REIT - Retail,Real Estate,6.505,21.59,0.353,0.162,5.72
134,WDAY,75.0,20.35,12,32.25,506,0,Software - Application,Technology,70.554,267.06,0.153,0.372,5.68
135,TVTX,100.0,17.38,15,46.4,82,0,Biotechnology,Healthcare,0.518,6.81,0.174,0.323,5.62
136,IBTX,66.67,16.16,18,34.67,202,0,Banks - Regional,Financial Services,1.681,40.73,0.108,0.519,5.59
137,VEEV,100.0,15.66,12,34.0,343,0,Health Information Services,Healthcare,34.209,212.06,0.157,0.353,5.53
138,MRTN,87.5,11.35,24,43.38,2373,0,Trucking,Industrials,1.39,17.09,0.099,0.553,5.49
139,ICFI,93.33,14.3,15,36.6,988,0,Consulting Services,Industrials,2.674,142.89,0.133,0.41,5.47
140,IRON,75.0,24.3,12,40.0,83,0,Biotechnology,Healthcare,0.778,31.52,0.182,0.3,5.47
141,ADEA,80.0,11.43,30,50.2,1180,0,Software - Application,Technology,1.119,10.42,0.091,0.598,5.46
142,EOLS,66.67,26.28,12,38.58,566,0,Drug Manufacturers - Specialty & Generic,Healthcare,0.785,12.77,0.175,0.311,5.45
143,SOUN,100.0,65.0,3,36.0,301,0,Software - Application,Technology,1.389,4.49,0.65,0.083,5.42
144,HURN,86.67,14.16,15,34.0,1640,0,Consulting Services,Industrials,1.731,93.69,0.123,0.441,5.41
145,LSTR,100.0,13.33,16,39.56,1294,0,Integrated Freight & Logistics,Industrials,6.398,178.91,0.133,0.404,5.39
146,HTH,93.75,14.28,16,40.31,352,0,Banks - Regional,Financial Services,1.921,29.49,0.134,0.397,5.31
147,ORC,76.19,13.25,21,40.0,338,0,REIT - Mortgage,Real Estate,0.43,8.36,0.101,0.525,5.3
148,STWD,77.78,27.79,9,37.0,967,0,REIT - Mortgage,Real Estate,6.271,19.38,0.216,0.243,5.26
149,UNF,72.22,5.89,54,44.06,205,0,Specialty Business Services,Industrials,3.009,161.26,0.043,1.226,5.21
150,AVNW,75.0,8.72,48,60.38,983,0,Communication Equipment,Technology,0.431,34.33,0.065,0.795,5.2
151,SHOO,64.86,10.07,37,46.59,964,0,Footwear & Accessories,Consumer Cyclical,2.925,39.53,0.065,0.794,5.19
152,INDB,74.07,11.52,27,44.67,181,0,Banks - Regional,Financial Services,2.016,47.49,0.085,0.604,5.16
153,SSNC,100.0,18.43,9,32.33,89,0,Software - Application,Technology,15.319,61.99,0.184,0.278,5.13
154,NHC,87.5,11.42,24,47.0,1000,0,Medical Care Facilities,Healthcare,1.368,89.12,0.1,0.511,5.1
155,PAG,69.7,10.5,33,47.39,984,0,Auto & Truck Dealerships,Consumer Cyclical,10.066,150.14,0.073,0.696,5.1
156,SKT,83.33,7.43,30,36.8,968,0,REIT - Retail,Real Estate,2.979,27.28,0.062,0.815,5.05
157,ARI,75.0,24.58,12,44.25,556,0,REIT - Mortgage,Real Estate,1.51,10.63,0.184,0.271,5.0
158,ZG,83.33,16.18,18,48.72,81,0,Internet Content & Information,Communication Services,10.597,44.87,0.135,0.369,4.98
159,BTO,95.83,7.02,24,32.62,984,0,Asset Management,Financial Services,0.536,27.23,0.067,0.736,4.95
160,ABR,83.33,15.4,18,47.33,214,0,REIT - Mortgage,Real Estate,2.326,12.34,0.128,0.38,4.88
161,RQI,80.77,10.95,26,47.77,95,0,Asset Management,Financial Services,1.539,11.45,0.088,0.544,4.81
162,DX,80.95,7.35,42,51.95,505,0,REIT - Mortgage,Real Estate,0.684,11.68,0.059,0.808,4.81
163,GILD,66.67,16.77,18,42.0,491,0,Drug Manufacturers - General,Healthcare,84.944,68.12,0.112,0.429,4.79
164,PFE,74.42,7.53,43,50.37,8,0,Drug Manufacturers - General,Healthcare,149.408,26.39,0.056,0.854,4.78
165,DAY,100.0,49.79,3,32.0,977,0,Software - Application,Technology,9.682,62.24,0.498,0.094,4.67
166,HE,85.42,5.03,48,44.31,62,0,Utilities - Regulated Electric,Utilities,1.187,10.78,0.043,1.083,4.65
167,SHEN,83.33,15.02,18,49.0,362,0,Telecom Services,Communication Services,0.822,15.07,0.125,0.367,4.6
168,CTSH,88.89,14.49,18,50.78,335,0,Information Technology Services,Technology,34.834,69.97,0.129,0.354,4.57
169,INCY,67.57,10.27,37,56.27,80,0,Biotechnology,Healthcare,12.349,55.0,0.069,0.658,4.56
170,DOX,100.0,10.64,17,39.88,986,0,Software - Infrastructure,Technology,10.16,87.21,0.106,0.426,4.54
171,ACLX,100.0,48.11,3,32.0,462,0,Biotechnology,Healthcare,3.119,59.08,0.481,0.094,4.51
172,CAC,88.0,7.15,25,34.88,106,0,Banks - Regional,Financial Services,0.436,29.82,0.063,0.717,4.51
173,CCL,73.33,7.87,30,38.6,97,0,Travel Services,Consumer Cyclical,19.584,14.95,0.058,0.777,4.49
174,BLDR,70.59,15.42,17,41.24,984,0,Building Products & Equipment,Industrials,22.82,187.14,0.109,0.412,4.49
175,WSR,80.0,18.1,15,48.6,674,0,REIT - Retail,Real Estate,0.568,11.22,0.145,0.309,4.47
176,HSII,75.0,8.44,36,51.75,411,0,Staffing & Employment Services,Industrials,0.617,30.67,0.063,0.696,4.4
177,FLYW,100.0,65.72,3,45.0,411,0,Software - Infrastructure,Technology,2.74,22.31,0.657,0.067,4.38
178,BYON,65.91,8.77,44,58.07,88,0,Internet Retail,Consumer Cyclical,1.301,28.44,0.058,0.758,4.38
179,WBS,61.11,10.67,36,53.67,967,0,Banks - Regional,Financial Services,8.087,47.14,0.065,0.671,4.37
180,RICK,54.55,16.31,33,67.36,88,0,Restaurants,Consumer Cyclical,0.482,51.47,0.089,0.49,4.36
181,AMPH,100.0,13.56,11,34.27,357,0,Drug Manufacturers - Specialty & Generic,Healthcare,1.926,40.05,0.136,0.321,4.35
182,TWI,66.67,6.48,51,50.75,218,0,Farm & Heavy Construction Machinery,Industrials,0.878,12.09,0.043,1.005,4.34
183,FBNC,100.0,11.55,12,32.0,202,0,Banks - Regional,Financial Services,1.347,32.74,0.116,0.375,4.33
184,RHI,64.15,5.74,53,45.15,411,0,Staffing & Employment Services,Industrials,7.725,73.43,0.037,1.174,4.32
185,SEE,63.16,8.17,38,45.53,93,0,Packaging & Containers,Consumer Cyclical,4.82,33.36,0.052,0.835,4.31
186,TTC,85.37,5.19,41,42.46,93,0,Tools & Accessories,Industrials,8.963,85.85,0.044,0.966,4.28
187,HTBK,82.35,12.79,17,41.88,202,0,Banks - Regional,Financial Services,0.483,7.9,0.105,0.406,4.28
188,EYE,100.0,19.23,9,41.0,102,0,Specialty Retail,Consumer Cyclical,1.498,19.13,0.192,0.22,4.22
189,MTB,84.85,5.87,33,38.91,962,0,Banks - Regional,Financial Services,22.471,134.86,0.05,0.848,4.22
190,VGR,67.65,8.34,34,45.5,981,0,Tobacco,Consumer Defensive,1.593,10.1,0.056,0.747,4.22
191,PFS,83.33,9.03,18,32.06,203,0,Banks - Regional,Financial Services,1.026,13.57,0.075,0.561,4.22
192,CLX,78.79,7.45,33,45.91,98,0,Household & Personal Products,Consumer Defensive,17.917,144.37,0.059,0.719,4.22
193,BST,100.0,15.17,9,32.56,343,0,Asset Management,Financial Services,1.227,35.63,0.152,0.276,4.19
194,MSEX,85.19,3.57,54,39.44,76,0,Utilities - Regulated Water,Utilities,0.859,48.19,0.03,1.369,4.16
195,MARA,53.33,28.92,15,55.73,299,0,Capital Markets,Financial Services,4.652,17.38,0.154,0.269,4.15
196,EA,69.44,7.84,36,47.42,255,0,Electronic Gaming & Multimedia,Communication Services,34.568,129.3,0.054,0.759,4.13
197,DBI,61.9,16.61,21,52.67,291,0,Footwear & Accessories,Consumer Cyclical,0.492,8.59,0.103,0.399,4.1
198,FNF,75.0,11.12,24,49.12,99,0,Insurance - Specialty,Financial Services,13.19,48.28,0.083,0.489,4.07
199,MCD,82.35,3.9,51,40.35,98,0,Restaurants,Consumer Cyclical,193.712,268.67,0.032,1.264,4.06
200,THW,83.33,10.83,18,40.0,81,0,Asset Management,Financial Services,0.476,12.49,0.09,0.45,4.06
201,PDT,88.57,5.6,35,42.94,94,0,Asset Management,Financial Services,0.561,11.41,0.05,0.815,4.04
202,SPSC,100.0,11.39,12,34.0,1566,0,Software - Infrastructure,Technology,6.326,171.1,0.114,0.353,4.02
203,SPOK,80.0,6.99,30,41.7,542,0,Health Information Services,Healthcare,0.309,15.36,0.056,0.719,4.02
204,MCI,100.0,9.18,18,41.67,2952,0,Asset Management,Financial Services,0.348,17.18,0.092,0.432,3.97
205,HD,91.67,8.23,24,45.71,88,0,Home Improvement Retail,Consumer Cyclical,347.416,350.56,0.075,0.525,3.96
206,TDY,88.24,11.3,17,42.88,420,0,Scientific & Technical Instruments,Technology,19.07,402.48,0.1,0.396,3.95
207,BMY,81.25,4.86,48,47.98,62,0,Drug Manufacturers - General,Healthcare,101.926,50.29,0.039,1.0,3.95
208,BANF,82.61,9.4,23,45.26,338,0,Banks - Regional,Financial Services,2.716,82.45,0.078,0.508,3.95
209,MOH,83.33,13.85,18,53.0,1937,0,Healthcare Plans,Healthcare,22.095,377.15,0.115,0.34,3.92
210,POWL,62.96,6.17,54,53.5,483,0,Electrical Equipment & Parts,Industrials,1.571,131.3,0.039,1.009,3.92
211,BGY,87.5,7.99,24,42.75,342,0,Asset Management,Financial Services,0.531,5.3,0.07,0.561,3.92
212,LH,80.0,7.79,30,47.97,352,0,Diagnostics & Research,Healthcare,17.428,207.17,0.062,0.625,3.9
213,NKE,63.89,7.56,36,45.0,120,0,Footwear & Accessories,Consumer Cyclical,137.815,91.0,0.048,0.8,3.86
214,PRME,100.0,22.43,6,35.0,70,0,Biotechnology,Healthcare,0.716,5.97,0.224,0.171,3.85
215,FOLD,66.67,22.2,18,69.67,705,0,Biotechnology,Healthcare,3.329,11.27,0.148,0.258,3.82
216,SJW,73.33,3.54,60,41.0,91,0,Utilities - Regulated Water,Utilities,1.717,53.54,0.026,1.463,3.8
217,NTLA,77.78,17.38,9,32.67,84,0,Biotechnology,Healthcare,2.428,25.26,0.135,0.275,3.72
218,PLD,85.0,7.66,20,35.15,89,0,REIT - Industrial,Real Estate,112.601,121.72,0.065,0.569,3.7
219,BFST,100.0,54.05,3,44.0,967,0,Banks - Regional,Financial Services,0.511,20.15,0.54,0.068,3.69
220,TIPT,100.0,17.61,6,29.0,2149,0,Insurance - Specialty,Financial Services,0.589,16.01,0.176,0.207,3.64
221,JACK,57.58,10.55,33,55.91,88,0,Restaurants,Consumer Cyclical,1.193,61.07,0.061,0.59,3.59
222,KNSA,100.0,27.26,3,23.0,233,0,Biotechnology,Healthcare,1.232,17.45,0.273,0.13,3.56
223,COLM,88.46,7.93,26,51.42,174,0,Apparel Manufacturing,Consumer Cyclical,4.501,75.28,0.07,0.506,3.55
224,WSC,100.0,28.78,6,48.83,970,0,Rental & Leasing Services,Industrials,7.983,42.02,0.288,0.123,3.54
225,TRC,73.68,4.6,57,55.07,1304,0,Conglomerates,Industrials,0.405,15.13,0.034,1.035,3.51
226,KO,81.63,3.29,49,37.82,93,0,Beverages - Non-Alcoholic,Consumer Defensive,254.015,58.92,0.027,1.296,3.48
227,FFC,89.66,6.04,29,45.17,336,0,Asset Management,Financial Services,0.694,14.4,0.054,0.642,3.48
228,ANF,63.27,6.14,49,54.9,408,0,Apparel Retail,Consumer Cyclical,5.834,114.33,0.039,0.893,3.47
229,LW,100.0,16.4,9,42.67,93,0,Packaged Foods,Consumer Defensive,11.53,79.86,0.164,0.211,3.46
230,ALGT,83.33,9.48,18,41.17,79,0,Airlines,Industrials,1.136,62.15,0.079,0.437,3.45
