,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
31,HLF,68.0,3.72,25,49.92,399,0,Packaged Foods,Consumer Defensive,0.825,8.31,0.025,0.501,1.27
32,TWKS,100.0,7.02,9,57.44,52,0,Information Technology Services,Technology,0.807,2.5,0.07,0.157,1.1
33,UNH,53.33,9.27,15,69.0,3915,0,Healthcare Plans,Healthcare,435.706,472.6,0.049,0.217,1.07
34,PACB,47.62,5.83,21,55.38,59,0,Medical Devices,Healthcare,1.117,4.18,0.028,0.379,1.05
35,FIVN,55.56,12.25,9,62.11,301,0,Software - Infrastructure,Technology,4.171,56.88,0.068,0.145,0.99
36,IAS,100.0,7.07,6,46.5,63,0,Advertising Agencies,Communication Services,1.482,9.29,0.071,0.129,0.91
37,HRZN,66.67,4.06,9,48.67,403,0,Asset Management,Financial Services,0.391,11.72,0.027,0.185,0.5
38,SVC,66.67,1.27,21,49.33,944,0,REIT - Hotel & Motel,Real Estate,1.076,6.49,0.008,0.426,0.36
39,BMBL,-33.33,-26.39,3,82.0,480,0,Software - Application,Technology,1.911,10.68,0.088,0.037,0.32
40,FSLY,-33.33,-52.86,3,189.0,323,0,Software - Application,Technology,1.773,13.21,0.176,0.016,0.28
41,CNXC,-16.67,-17.38,6,85.0,94,0,Information Technology Services,Technology,4.478,67.54,0.029,0.071,0.2
42,FNA,-33.33,-14.36,3,84.0,44,0,Medical Devices,Healthcare,0.896,10.82,0.048,0.036,0.17
43,CLOV,-16.67,-12.92,6,74.0,270,0,Healthcare Plans,Healthcare,0.39,0.8,0.022,0.081,0.17
44,SAM,56.25,0.3,32,61.31,406,0,Beverages - Brewers,Consumer Defensive,3.554,295.53,0.002,0.522,0.09
45,EB,41.67,-0.99,12,50.92,44,0,Software - Application,Technology,0.537,5.27,-0.004,0.236,-0.1
46,IRWD,12.5,-4.98,8,46.62,2127,0,Drug Manufacturers - Specialty & Generic,Healthcare,1.349,8.62,-0.006,0.172,-0.11
47,ROKU,55.56,-3.14,9,93.33,76,0,Entertainment,Communication Services,8.995,62.67,-0.017,0.096,-0.17
48,SMPL,33.33,-3.45,6,39.83,960,0,Packaged Foods,Consumer Defensive,3.314,33.2,-0.011,0.151,-0.17
49,UAN,50.0,-1.18,20,64.25,943,0,Agricultural Inputs,Basic Materials,0.655,61.98,-0.006,0.311,-0.18
50,TTEC,55.56,-3.09,36,61.58,44,0,Information Technology Services,Technology,0.54,11.39,-0.017,0.585,-1.0
