,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
41,EXPE,69.7,2.17,33,50.09,374,0,Travel Services,Consumer Cyclical,18.433,135.25,0.015,0.659,1.0
42,VTR,62.96,2.98,27,57.74,301,0,REIT - Healthcare Facilities,Real Estate,17.612,43.76,0.019,0.468,0.88
43,KVUE,100.0,8.24,3,65.0,32,0,Household & Personal Products,Consumer Defensive,36.481,19.05,0.082,0.046,0.38
44,DE,54.55,1.01,33,52.27,2057,0,Farm & Heavy Construction Machinery,Industrials,100.987,360.68,0.006,0.631,0.35
45,TWLO,77.78,1.38,9,57.67,1033,0,Internet Content & Information,Communication Services,10.607,58.59,0.011,0.156,0.17
46,NDAQ,57.14,0.18,21,49.52,402,0,Financial Data & Stock Exchanges,Financial Services,31.975,55.42,0.001,0.424,0.04
47,BIIB,54.55,0.02,33,54.27,456,0,Drug Manufacturers - General,Healthcare,31.846,219.08,0.0,0.608,0.01
48,CSCO,57.14,0.02,21,60.71,807,0,Communication Equipment,Technology,196.835,48.44,0.0,0.346,0.0
49,KHC,33.33,-0.37,18,55.0,96,0,Packaged Foods,Consumer Defensive,42.228,34.81,-0.001,0.327,-0.04
50,CHTR,33.33,-3.66,6,116.0,302,0,Telecom Services,Communication Services,42.551,293.0,-0.012,0.052,-0.06
51,DOCU,55.56,-2.27,9,85.67,49,0,Software - Application,Technology,10.242,50.22,-0.013,0.105,-0.13
52,ROKU,55.56,-2.9,9,93.67,64,0,Entertainment,Communication Services,10.26,72.0,-0.016,0.096,-0.15
53,ZM,22.22,-20.93,9,89.33,322,0,Software - Application,Technology,18.911,62.12,-0.047,0.101,-0.47
54,TTWO,45.83,-4.12,24,55.0,412,0,Electronic Gaming & Multimedia,Communication Services,26.164,153.38,-0.019,0.436,-0.82
