,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
139,ACLS,66.67,9.46,27,56.44,1148,0,Semiconductor Equipment & Materials,Technology,3.611,110.69,0.063,0.478,3.02
140,WTRG,85.71,6.55,21,39.0,51,0,Utilities - Regulated Water,Utilities,9.341,34.18,0.056,0.538,3.02
141,CFG,60.0,15.3,15,46.07,172,0,Banks - Regional,Financial Services,13.96,30.43,0.092,0.326,2.99
142,TEAM,100.0,16.08,3,16.33,1785,0,Software - Application,Technology,53.09,204.66,0.161,0.184,2.95
143,RWT,50.0,8.25,36,50.33,311,0,REIT - Mortgage,Real Estate,0.794,6.04,0.041,0.715,2.95
144,EPR,72.22,12.24,18,54.33,304,0,REIT - Specialty,Real Estate,3.162,41.97,0.088,0.331,2.93
145,ENS,85.71,5.97,21,36.86,579,0,Electrical Equipment & Parts,Industrials,3.652,90.37,0.051,0.57,2.92
146,EU,26.0,8.56,50,38.68,1660,0,Uranium,Energy,0.724,3.99,0.022,1.293,2.88
147,PODD,66.67,10.55,18,44.17,63,0,Medical Devices,Healthcare,11.806,168.83,0.07,0.408,2.87
148,CMTG,100.0,21.92,6,46.5,152,0,REIT - Mortgage,Real Estate,1.264,9.11,0.219,0.129,2.83
149,LXP,71.43,7.24,21,38.71,56,0,REIT - Industrial,Real Estate,2.506,8.49,0.052,0.542,2.81
150,YOU,100.0,29.65,3,32.0,59,0,Software - Application,Technology,2.765,18.06,0.296,0.094,2.78
151,APPS,42.86,15.89,21,51.71,49,0,Software - Application,Technology,0.316,3.1,0.068,0.406,2.77
152,BFS,100.0,8.65,15,47.6,312,0,REIT - Retail,Real Estate,1.151,35.14,0.087,0.315,2.73
153,TDC,80.0,5.46,30,48.8,407,0,Software - Infrastructure,Technology,3.662,37.6,0.044,0.615,2.69
154,LNZA,100.0,58.84,3,66.0,173,0,Waste Management,Industrials,0.675,3.44,0.588,0.045,2.67
155,SMP,63.16,3.72,57,50.89,628,0,Auto Parts,Consumer Cyclical,0.705,32.15,0.023,1.12,2.63
156,CBU,80.0,7.77,15,35.8,1314,0,Banks - Regional,Financial Services,2.349,44.04,0.062,0.419,2.6
157,GOGO,51.85,10.46,27,56.56,3,0,Telecom Services,Communication Services,1.091,8.47,0.054,0.477,2.59
158,EXPD,73.33,5.2,30,44.4,444,0,Integrated Freight & Logistics,Industrials,17.167,119.3,0.038,0.676,2.58
159,MGPI,58.73,3.92,63,56.33,37,0,Beverages - Wineries & Distilleries,Consumer Defensive,1.717,77.81,0.023,1.118,2.57
160,BA,65.38,4.05,52,53.87,65,0,Aerospace & Defense,Industrials,122.356,200.54,0.026,0.965,2.56
161,ABCB,66.67,9.8,18,46.0,172,0,Banks - Regional,Financial Services,3.139,45.46,0.065,0.391,2.56
162,IVZ,66.67,6.73,27,47.93,57,0,Asset Management,Financial Services,6.778,15.09,0.045,0.563,2.53
163,TDOC,66.67,14.29,12,45.25,48,0,Health Information Services,Healthcare,2.471,14.79,0.095,0.265,2.53
164,OCFC,68.18,6.56,22,39.32,49,0,Banks - Regional,Financial Services,0.889,15.08,0.045,0.56,2.5
165,BHK,90.91,4.34,33,52.09,68,0,Asset Management,Financial Services,0.561,10.38,0.039,0.634,2.5
166,KRG,60.0,14.0,15,50.47,936,0,REIT - Retail,Real Estate,4.644,20.83,0.084,0.297,2.5
167,RDFN,75.0,13.95,12,51.25,48,0,Real Estate Services,Real Estate,0.789,6.85,0.105,0.234,2.45
168,MXCT,100.0,22.09,3,27.0,212,0,Medical Devices,Healthcare,0.47,4.54,0.221,0.111,2.45
169,AWK,91.67,7.95,12,36.0,54,0,Utilities - Regulated Water,Utilities,22.87,117.43,0.073,0.333,2.43
170,YELP,80.0,8.45,15,42.0,1164,0,Internet Content & Information,Communication Services,2.512,36.68,0.068,0.357,2.41
171,GXO,100.0,20.01,3,25.0,383,0,Integrated Freight & Logistics,Industrials,6.28,52.66,0.2,0.12,2.4
172,PDM,75.0,11.15,12,42.5,57,0,REIT - Office,Real Estate,0.739,5.97,0.084,0.282,2.36
173,PAY,100.0,27.13,3,36.0,574,0,Software - Infrastructure,Technology,1.881,15.21,0.271,0.083,2.26
174,WPC,93.33,7.14,15,44.2,149,0,REIT - Diversified,Real Estate,11.992,54.84,0.067,0.339,2.26
175,NUS,71.79,4.22,39,53.59,36,0,Household & Personal Products,Consumer Defensive,0.61,12.34,0.03,0.728,2.2
176,CABO,100.0,6.18,12,33.75,211,0,Telecom Services,Communication Services,2.453,436.7,0.062,0.356,2.2
177,PPBI,60.61,5.71,33,52.36,171,0,Banks - Regional,Financial Services,2.23,23.26,0.035,0.63,2.18
178,IAUX,100.0,15.93,3,22.0,379,0,Gold,Basic Materials,0.38,1.25,0.159,0.136,2.17
179,SPTN,71.43,4.18,42,58.14,128,0,Food Distribution,Consumer Defensive,0.713,20.6,0.03,0.722,2.16
180,EGBN,66.67,9.1,18,51.5,59,0,Banks - Regional,Financial Services,0.692,23.12,0.061,0.35,2.12
181,WAFD,70.37,4.84,27,43.56,339,0,Banks - Regional,Financial Services,1.756,27.12,0.034,0.62,2.11
182,NSA,100.0,11.41,9,49.67,57,0,REIT - Industrial,Real Estate,4.844,35.55,0.114,0.181,2.07
183,SASR,42.86,13.15,21,57.48,171,0,Banks - Regional,Financial Services,0.963,21.43,0.056,0.365,2.06
184,DCOM,80.95,4.63,21,38.95,152,0,Banks - Regional,Financial Services,0.72,18.55,0.037,0.539,2.02
185,XEL,72.92,2.4,48,41.62,73,0,Utilities - Regulated Electric,Utilities,32.227,58.05,0.018,1.153,2.02
186,WCC,55.56,5.56,36,56.42,57,0,Industrial Distribution,Industrials,7.368,144.6,0.031,0.638,1.97
187,CCSI,100.0,13.99,6,43.17,39,0,Software - Infrastructure,Technology,0.321,16.67,0.14,0.139,1.94
188,FCF,74.07,4.72,27,48.67,180,0,Banks - Regional,Financial Services,1.327,13.0,0.035,0.555,1.94
189,BUI,86.67,6.43,15,43.4,48,0,Asset Management,Financial Services,0.461,20.57,0.056,0.346,1.93
190,NVRO,72.22,7.5,18,50.5,380,0,Medical Devices,Healthcare,0.569,15.64,0.054,0.356,1.93
191,CHRW,72.22,5.88,18,40.0,305,0,Integrated Freight & Logistics,Industrials,8.583,73.43,0.042,0.45,1.91
192,PARA,71.43,8.23,21,65.14,57,0,Entertainment,Communication Services,7.622,11.09,0.059,0.322,1.9
193,CNOB,87.5,4.36,24,48.25,174,0,Banks - Regional,Financial Services,0.766,19.89,0.038,0.497,1.9
194,WMG,100.0,18.18,3,29.0,156,0,Entertainment,Communication Services,17.763,34.3,0.182,0.103,1.88
195,DOC,80.0,5.68,15,36.2,48,0,REIT - Healthcare Facilities,Real Estate,2.712,10.91,0.045,0.414,1.88
196,SO,83.33,3.67,24,39.08,1478,0,Utilities - Regulated Electric,Utilities,72.214,66.25,0.031,0.614,1.88
197,FMBH,75.0,1.78,44,31.77,328,0,Banks - Regional,Financial Services,0.715,30.0,0.013,1.385,1.85
198,PPT,100.0,5.24,15,42.6,952,0,Asset Management,Financial Services,0.35,3.57,0.052,0.352,1.85
199,IPGP,71.43,7.81,21,64.29,48,0,Semiconductor Equipment & Materials,Technology,3.927,85.19,0.056,0.327,1.82
200,COUR,100.0,26.43,3,44.0,314,0,Education & Training Services,Consumer Defensive,2.541,16.19,0.264,0.068,1.8
201,OZK,60.0,4.68,30,47.4,953,0,Banks - Regional,Financial Services,4.767,42.13,0.028,0.633,1.78
202,REG,66.67,12.39,9,41.67,935,0,REIT - Retail,Real Estate,11.184,60.23,0.083,0.216,1.78
203,BEPC,100.0,7.39,12,51.25,57,0,Utilities - Renewable,Utilities,4.334,24.11,0.074,0.234,1.73
204,NOV,58.33,5.76,24,46.83,1271,0,Oil & Gas Equipment & Services,Energy,6.663,16.91,0.034,0.512,1.72
205,DBX,100.0,13.88,6,49.5,1107,0,Software - Infrastructure,Technology,8.084,23.5,0.139,0.121,1.68
206,LBC,100.0,9.44,3,17.0,1375,0,Banks - Regional,Financial Services,0.463,9.07,0.094,0.176,1.67
207,HPE,91.67,5.6,12,36.92,930,0,Communication Equipment,Technology,19.406,14.93,0.051,0.325,1.67
208,SATS,77.78,4.1,27,51.89,39,0,Communication Equipment,Technology,3.295,12.14,0.032,0.52,1.66
209,SHCR,100.0,20.28,3,37.0,83,0,Health Information Services,Healthcare,0.327,0.93,0.203,0.081,1.64
210,AMCX,66.67,10.43,12,51.75,145,0,Entertainment,Communication Services,0.534,12.26,0.07,0.232,1.61
211,MCW,100.0,11.28,6,42.5,69,0,Personal Services,Consumer Cyclical,2.432,7.71,0.113,0.141,1.59
212,CARE,62.96,4.67,27,51.0,53,0,Banks - Regional,Financial Services,0.303,13.19,0.029,0.529,1.56
213,WEST,100.0,22.01,3,43.0,49,0,Packaged Foods,Consumer Defensive,0.836,9.49,0.22,0.07,1.54
214,LUNG,66.67,43.25,3,57.0,269,0,Medical Devices,Healthcare,0.398,10.39,0.288,0.053,1.52
215,FLR,58.33,3.58,36,50.25,1029,0,Engineering & Construction,Industrials,6.041,35.45,0.021,0.716,1.5
216,ATGE,58.33,3.55,36,49.58,806,0,Education & Training Services,Consumer Defensive,1.861,47.48,0.021,0.726,1.5
217,DEA,83.33,8.22,6,28.0,53,0,REIT - Office,Real Estate,1.081,11.36,0.068,0.214,1.47
218,CHH,66.67,3.77,24,42.0,953,0,Lodging,Consumer Cyclical,5.554,112.06,0.025,0.571,1.44
219,VREX,60.0,8.66,15,54.8,59,0,Medical Devices,Healthcare,0.702,17.28,0.052,0.274,1.42
220,CWEN,80.0,6.11,15,53.8,60,0,Utilities - Renewable,Utilities,4.269,21.67,0.049,0.279,1.36
221,ZIP,100.0,15.43,3,34.0,59,0,Staffing & Employment Services,Industrials,1.231,12.46,0.154,0.088,1.36
222,VOYA,75.0,6.57,12,43.5,49,0,Financial Conglomerates,Financial Services,6.826,67.18,0.049,0.276,1.36
223,FAF,66.67,8.89,9,39.67,58,0,Insurance - Specialty,Financial Services,5.93,57.52,0.059,0.227,1.34
224,PLNT,100.0,13.86,3,31.0,954,0,Leisure,Consumer Cyclical,5.515,62.56,0.139,0.097,1.34
225,STEL,100.0,6.27,9,43.33,173,0,Banks - Regional,Financial Services,1.259,23.63,0.063,0.208,1.3
226,IMKTA,75.0,3.57,24,50.25,139,0,Grocery Stores,Consumer Defensive,1.449,76.26,0.027,0.478,1.28
227,HTLF,66.67,5.3,18,50.06,147,0,Banks - Regional,Financial Services,1.375,32.21,0.035,0.36,1.27
228,LTH,100.0,9.66,6,46.0,55,0,Leisure,Consumer Cyclical,2.349,11.96,0.097,0.13,1.26
229,NYMT,44.44,13.19,18,84.33,390,0,REIT - Mortgage,Real Estate,0.644,7.1,0.059,0.213,1.25
230,URG,66.67,12.28,9,61.33,1096,0,Uranium,Energy,0.426,1.6,0.082,0.147,1.2
231,OBK,75.0,4.51,12,33.75,254,0,Banks - Regional,Financial Services,0.909,29.32,0.034,0.356,1.2
232,ARTNA,100.0,5.86,6,29.5,48,0,Utilities - Regulated Water,Utilities,0.352,34.3,0.059,0.203,1.19
233,NXRT,46.67,7.92,15,46.8,48,0,REIT - Residential,Real Estate,1.464,28.35,0.037,0.321,1.18
