,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
63,OSUR,61.9,16.54,42,50.14,418,0,Medical Instruments & Supplies,Healthcare,0.441,5.77,0.102,0.838,8.58
64,TBI,74.36,13.69,39,46.38,989,0,Staffing & Employment Services,Industrials,0.336,10.72,0.102,0.841,8.56
65,SHW,87.5,14.55,24,36.62,482,0,Specialty Chemicals,Basic Materials,81.291,319.92,0.127,0.655,8.34
66,CCI,88.89,14.53,27,41.85,100,0,REIT - Specialty,Real Estate,42.183,97.08,0.129,0.645,8.33
67,PENN,82.14,12.14,28,33.64,529,0,Resorts & Casinos,Consumer Cyclical,2.577,16.91,0.1,0.832,8.3
68,ITW,88.37,7.89,43,36.51,476,0,Specialty Industrial Machinery,Industrials,76.981,257.68,0.07,1.178,8.21
69,NBN,82.69,6.03,52,32.02,218,0,Banks - Regional,Financial Services,0.403,51.68,0.05,1.624,8.1
70,BF-B,90.0,8.99,30,30.0,1425,0,Beverages - Wineries & Distilleries,Consumer Defensive,24.045,50.41,0.081,1.0,8.09
71,IQV,100.0,24.13,9,27.0,89,0,Diagnostics & Research,Healthcare,43.323,238.02,0.241,0.333,8.04
72,ASGN,81.48,13.06,27,36.44,992,0,Information Technology Services,Technology,4.487,96.5,0.106,0.741,7.88
73,IIIN,76.92,10.61,39,40.69,989,0,Metal Fabrication,Industrials,0.672,34.57,0.082,0.958,7.82
74,SPB,68.52,9.78,54,46.57,339,0,Household & Personal Products,Consumer Defensive,2.444,80.74,0.067,1.16,7.77
75,FAST,85.19,11.57,27,34.41,511,0,Industrial Distribution,Industrials,40.008,69.88,0.099,0.785,7.73
76,SLNO,50.0,48.77,18,57.17,323,0,Biotechnology,Healthcare,1.266,38.99,0.244,0.315,7.68
77,LEG,73.02,7.21,63,43.37,84,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,2.405,17.97,0.053,1.453,7.65
78,ADSK,87.5,10.52,32,39.28,608,0,Software - Application,Technology,51.566,241.06,0.092,0.815,7.5
79,MANH,72.22,11.92,36,41.47,299,0,Software - Application,Technology,14.755,239.66,0.086,0.868,7.47
80,AFL,88.89,15.32,27,50.15,420,0,Insurance - Life,Financial Services,45.825,79.64,0.136,0.538,7.33
81,HQH,84.62,8.36,39,37.87,81,0,Asset Management,Financial Services,0.803,16.24,0.071,1.03,7.29
82,PFL,100.0,12.81,24,42.38,89,0,Asset Management,Financial Services,0.322,8.28,0.128,0.566,7.25
83,BRSP,100.0,31.85,9,39.67,968,0,REIT - Mortgage,Real Estate,0.825,6.35,0.318,0.227,7.23
84,ACHC,71.43,17.58,21,36.71,1142,0,Medical Care Facilities,Healthcare,6.93,74.98,0.126,0.572,7.18
85,ATXS,86.67,28.41,15,51.8,79,0,Biotechnology,Healthcare,0.618,11.26,0.246,0.29,7.13
86,ACHR,100.0,33.74,6,28.5,516,0,Aerospace & Defense,Industrials,1.301,4.19,0.337,0.211,7.1
87,VEL,100.0,103.94,3,44.0,967,0,Mortgage Finance,Financial Services,0.535,16.22,1.039,0.068,7.09
88,ADTN,80.56,10.62,36,43.72,192,0,Communication Equipment,Technology,0.392,4.95,0.086,0.823,7.04
89,CBRE,100.0,18.68,19,51.11,89,0,Real Estate Services,Real Estate,27.721,90.68,0.187,0.372,6.94
90,MORF,100.0,29.31,6,25.5,81,0,Biotechnology,Healthcare,1.517,30.32,0.293,0.235,6.9
91,EQIX,80.0,14.02,30,48.9,501,0,REIT - Specialty,Real Estate,73.22,773.82,0.112,0.613,6.88
92,SHLS,100.0,56.76,3,25.0,515,0,Solar,Technology,1.65,9.68,0.568,0.12,6.81
93,AJG,90.91,9.4,33,41.45,2038,0,Insurance Brokers,Financial Services,51.993,238.17,0.085,0.796,6.8
94,SSYS,82.93,12.04,41,60.76,73,0,Computer Hardware,Technology,0.728,10.44,0.1,0.675,6.74
95,AAL,63.33,15.88,30,44.97,88,0,Airlines,Industrials,8.918,13.62,0.101,0.667,6.71
96,CHUY,100.0,15.73,15,35.6,989,0,Restaurants,Consumer Cyclical,0.546,31.48,0.157,0.421,6.63
97,SKX,75.86,11.08,29,36.86,598,0,Footwear & Accessories,Consumer Cyclical,8.755,57.12,0.084,0.787,6.61
98,THO,71.19,7.29,59,46.49,667,0,Recreational Vehicles,Consumer Cyclical,5.619,105.38,0.052,1.269,6.59
99,SAH,86.67,10.69,30,42.4,984,0,Auto & Truck Dealerships,Consumer Cyclical,1.717,50.34,0.093,0.708,6.56
100,LZB,72.46,7.71,69,59.14,1859,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1.483,34.77,0.056,1.167,6.52
101,JBHT,84.0,12.24,25,39.76,421,0,Integrated Freight & Logistics,Industrials,19.537,189.13,0.103,0.629,6.46
102,TCBK,100.0,25.15,6,23.5,203,0,Banks - Regional,Financial Services,1.08,32.45,0.252,0.255,6.42
103,SUN,84.62,18.56,13,31.85,994,0,Oil & Gas Refining & Marketing,Energy,4.568,54.11,0.157,0.408,6.41
104,MCB,100.0,30.89,9,43.67,87,0,Banks - Regional,Financial Services,0.388,35.0,0.309,0.206,6.37
105,SHC,100.0,22.43,9,31.67,81,0,Diagnostics & Research,Healthcare,3.23,11.42,0.224,0.284,6.37
106,MRNS,66.67,18.53,24,46.62,427,0,Biotechnology,Healthcare,0.433,7.92,0.124,0.515,6.36
107,ROST,77.78,6.64,54,44.0,498,0,Apparel Retail,Consumer Cyclical,46.923,139.94,0.052,1.227,6.34
108,LHX,85.96,5.34,57,41.51,285,0,Aerospace & Defense,Industrials,38.472,202.39,0.046,1.373,6.3
109,WY,77.27,8.45,44,45.7,88,0,REIT - Specialty,Real Estate,24.552,33.65,0.065,0.963,6.29
110,GAB,91.18,6.6,34,32.65,341,0,Asset Management,Financial Services,1.607,5.32,0.06,1.041,6.27
111,UE,100.0,32.4,6,31.0,968,0,REIT - Retail,Real Estate,2.016,16.14,0.324,0.194,6.27
112,AGEN,62.22,11.9,45,53.67,66,0,Biotechnology,Healthcare,0.009,nan,0.074,0.838,6.21
113,IPG,76.92,8.63,39,42.74,1635,0,Advertising Agencies,Communication Services,11.71,30.92,0.066,0.912,6.06
114,SSD,85.19,11.5,27,44.33,97,0,Lumber & Wood Production,Basic Materials,7.842,184.77,0.098,0.609,5.97
115,MSM,81.58,8.11,38,42.76,990,0,Industrial Distribution,Industrials,5.229,92.88,0.066,0.889,5.88
116,COO,64.91,6.7,57,42.47,92,0,Medical Instruments & Supplies,Healthcare,19.104,96.12,0.043,1.342,5.84
117,BRX,100.0,35.29,6,37.0,968,0,REIT - Retail,Real Estate,6.496,21.56,0.353,0.162,5.72
118,TVTX,100.0,17.38,15,46.4,82,0,Biotechnology,Healthcare,0.509,6.69,0.174,0.323,5.62
119,IBTX,66.67,16.16,18,34.67,203,0,Banks - Regional,Financial Services,1.682,40.76,0.108,0.519,5.59
120,AWR,76.36,4.74,55,36.0,501,0,Utilities - Regulated Water,Utilities,2.548,68.45,0.036,1.528,5.53
121,VEEV,100.0,15.66,12,34.0,343,0,Health Information Services,Healthcare,34.069,211.19,0.157,0.353,5.53
122,IRON,75.0,24.3,12,40.0,84,0,Biotechnology,Healthcare,0.791,32.04,0.182,0.3,5.47
123,ADEA,80.0,11.43,30,50.2,1181,0,Software - Application,Technology,1.118,10.41,0.091,0.598,5.46
124,EOLS,66.67,26.28,12,38.58,567,0,Drug Manufacturers - Specialty & Generic,Healthcare,0.78,12.69,0.175,0.311,5.45
125,ALLO,100.0,28.63,9,47.33,69,0,Biotechnology,Healthcare,0.675,3.99,0.286,0.19,5.44
126,HTH,93.75,14.28,16,40.31,353,0,Banks - Regional,Financial Services,1.925,29.54,0.134,0.397,5.31
127,PCN,88.46,8.33,26,36.42,91,0,Asset Management,Financial Services,0.735,13.51,0.074,0.714,5.26
128,UNF,72.22,5.89,54,44.06,206,0,Specialty Business Services,Industrials,3.024,162.06,0.043,1.226,5.21
129,AVNW,75.0,8.72,48,60.38,984,0,Communication Equipment,Technology,0.427,34.07,0.065,0.795,5.2
130,SHOO,64.86,10.07,37,46.59,964,0,Footwear & Accessories,Consumer Cyclical,2.876,39.22,0.065,0.794,5.19
131,INDB,74.07,11.52,27,44.67,182,0,Banks - Regional,Financial Services,2.047,48.21,0.085,0.604,5.16
132,SSNC,100.0,18.43,9,32.33,89,0,Software - Application,Technology,15.208,61.54,0.184,0.278,5.13
133,SKT,83.33,7.43,30,36.8,968,0,REIT - Retail,Real Estate,2.954,27.05,0.062,0.815,5.05
134,CHEF,66.67,21.07,18,50.5,97,0,Food Distribution,Consumer Defensive,1.346,33.93,0.14,0.356,5.01
135,ZG,83.33,16.18,18,48.72,81,0,Internet Content & Information,Communication Services,10.488,44.41,0.135,0.369,4.98
136,BTO,95.83,7.02,24,32.62,985,0,Asset Management,Financial Services,0.538,27.31,0.067,0.736,4.95
137,KMX,63.83,9.56,47,58.49,80,0,Auto & Truck Dealerships,Consumer Cyclical,11.345,71.98,0.061,0.804,4.9
138,ABR,83.33,15.4,18,47.33,215,0,REIT - Mortgage,Real Estate,2.341,12.42,0.128,0.38,4.88
139,DX,80.95,7.35,42,51.95,506,0,REIT - Mortgage,Real Estate,0.687,11.73,0.059,0.808,4.81
140,GILD,66.67,16.77,18,42.0,492,0,Drug Manufacturers - General,Healthcare,85.604,68.65,0.112,0.429,4.79
141,PFE,74.42,7.53,43,50.37,8,0,Drug Manufacturers - General,Healthcare,149.151,26.34,0.056,0.854,4.78
142,GEN,74.29,9.76,35,53.37,99,0,Software - Infrastructure,Technology,13.369,20.99,0.073,0.656,4.76
143,HE,85.42,5.03,48,44.31,63,0,Utilities - Regulated Electric,Utilities,1.19,10.8,0.043,1.083,4.65
144,SHEN,83.33,15.02,18,49.0,362,0,Telecom Services,Communication Services,0.834,15.29,0.125,0.367,4.6
145,CTSH,88.89,14.49,18,50.78,336,0,Information Technology Services,Technology,35.133,70.57,0.129,0.354,4.57
146,INCY,67.57,10.27,37,56.27,81,0,Biotechnology,Healthcare,12.331,54.92,0.069,0.658,4.56
147,DOX,100.0,10.64,17,39.88,987,0,Software - Infrastructure,Technology,10.175,87.34,0.106,0.426,4.54
148,ACLX,100.0,48.11,3,32.0,463,0,Biotechnology,Healthcare,3.177,60.17,0.481,0.094,4.51
149,MKL,100.0,12.45,12,33.25,5441,0,Insurance - Property & Casualty,Financial Services,18.824,1443.85,0.124,0.361,4.49
150,CCL,73.33,7.87,30,38.6,98,0,Travel Services,Consumer Cyclical,19.611,14.97,0.058,0.777,4.49
151,BLDR,70.59,15.42,17,41.24,985,0,Building Products & Equipment,Industrials,23.087,189.33,0.109,0.412,4.49
152,WSR,80.0,18.1,15,48.6,674,0,REIT - Retail,Real Estate,0.563,11.12,0.145,0.309,4.47
153,FLYW,100.0,65.72,3,45.0,412,0,Software - Infrastructure,Technology,2.791,22.72,0.657,0.067,4.38
154,BYON,65.91,8.77,44,58.07,89,0,Internet Retail,Consumer Cyclical,1.253,27.39,0.058,0.758,4.38
155,WBS,61.11,10.67,36,53.67,967,0,Banks - Regional,Financial Services,8.008,46.68,0.065,0.671,4.37
156,RICK,54.55,16.31,33,67.36,88,0,Restaurants,Consumer Cyclical,0.487,51.99,0.089,0.49,4.36
157,AMPH,100.0,13.56,11,34.27,358,0,Drug Manufacturers - Specialty & Generic,Healthcare,1.931,40.15,0.136,0.321,4.35
158,FBNC,100.0,11.55,12,32.0,203,0,Banks - Regional,Financial Services,1.344,32.68,0.116,0.375,4.33
159,RHI,64.15,5.74,53,45.26,411,0,Staffing & Employment Services,Industrials,7.697,73.16,0.037,1.171,4.31
160,HTBK,82.35,12.79,17,41.88,203,0,Banks - Regional,Financial Services,0.484,7.92,0.105,0.406,4.28
161,CLX,78.79,7.45,33,45.91,99,0,Household & Personal Products,Consumer Defensive,17.971,144.8,0.059,0.719,4.22
162,MTB,84.85,5.87,33,38.91,963,0,Banks - Regional,Financial Services,22.524,135.18,0.05,0.848,4.22
163,EYE,100.0,19.23,9,41.0,103,0,Specialty Retail,Consumer Cyclical,1.538,19.64,0.192,0.22,4.22
164,VGR,67.65,8.34,34,45.5,981,0,Tobacco,Consumer Defensive,1.566,9.93,0.056,0.747,4.22
165,PFS,83.33,9.03,18,32.06,203,0,Banks - Regional,Financial Services,1.026,13.57,0.075,0.561,4.22
166,MSEX,84.31,3.83,51,39.29,76,0,Utilities - Regulated Water,Utilities,0.855,47.96,0.032,1.298,4.19
167,MARA,53.33,28.92,15,55.73,300,0,Capital Markets,Financial Services,4.71,17.6,0.154,0.269,4.15
168,EA,69.44,7.84,36,47.42,256,0,Electronic Gaming & Multimedia,Communication Services,34.536,129.18,0.054,0.759,4.13
169,DBI,61.9,16.61,21,52.67,292,0,Footwear & Accessories,Consumer Cyclical,0.497,8.68,0.103,0.399,4.1
170,WRB,63.93,4.59,61,43.87,968,0,Insurance - Property & Casualty,Financial Services,21.086,82.19,0.029,1.39,4.08
171,FNF,75.0,11.12,24,49.12,100,0,Insurance - Specialty,Financial Services,13.256,48.52,0.083,0.489,4.07
172,MCD,82.35,3.9,51,40.35,99,0,Restaurants,Consumer Cyclical,193.676,268.62,0.032,1.264,4.06
173,PDT,88.57,5.6,35,42.94,94,0,Asset Management,Financial Services,0.552,11.23,0.05,0.815,4.04
174,SPSC,100.0,11.39,12,34.0,1566,0,Software - Infrastructure,Technology,6.282,169.9,0.114,0.353,4.02
175,SPOK,80.0,6.99,30,41.7,542,0,Health Information Services,Healthcare,0.313,15.54,0.056,0.719,4.02
176,MCI,100.0,9.18,18,41.67,2953,0,Asset Management,Financial Services,0.351,17.3,0.092,0.432,3.97
177,HD,91.67,8.23,24,45.71,89,0,Home Improvement Retail,Consumer Cyclical,344.254,347.37,0.075,0.525,3.96
178,BMY,81.25,4.86,48,47.98,63,0,Drug Manufacturers - General,Healthcare,99.554,49.12,0.039,1.0,3.95
179,TDY,88.24,11.3,17,42.88,421,0,Scientific & Technical Instruments,Technology,19.126,403.66,0.1,0.396,3.95
180,BGY,87.5,7.99,24,42.75,343,0,Asset Management,Financial Services,0.531,5.3,0.07,0.561,3.92
181,MOH,83.33,13.85,18,53.0,1938,0,Healthcare Plans,Healthcare,22.073,376.78,0.115,0.34,3.92
182,POWL,62.96,6.17,54,53.5,483,0,Electrical Equipment & Parts,Industrials,1.554,129.89,0.039,1.009,3.92
183,LH,80.0,7.79,30,47.97,353,0,Diagnostics & Research,Healthcare,17.372,206.5,0.062,0.625,3.9
184,MRTN,85.71,7.97,21,37.14,2373,0,Trucking,Industrials,1.396,17.17,0.068,0.565,3.86
185,PRME,100.0,22.43,6,35.0,70,0,Biotechnology,Healthcare,0.697,5.81,0.224,0.171,3.85
186,AIZ,100.0,13.98,11,40.09,967,0,Insurance - Specialty,Financial Services,9.024,173.62,0.14,0.274,3.84
187,FOLD,66.67,22.2,18,69.67,706,0,Biotechnology,Healthcare,3.314,11.22,0.148,0.258,3.82
188,SJW,73.33,3.54,60,41.0,92,0,Utilities - Regulated Water,Utilities,1.712,53.39,0.026,1.463,3.8
189,NTLA,77.78,17.38,9,32.67,84,0,Biotechnology,Healthcare,2.404,25.01,0.135,0.275,3.72
190,PLD,85.0,7.66,20,35.15,89,0,REIT - Industrial,Real Estate,111.237,120.25,0.065,0.569,3.7
191,BFST,100.0,54.05,3,44.0,968,0,Banks - Regional,Financial Services,0.512,20.21,0.54,0.068,3.69
192,FMBH,83.33,3.24,42,30.81,360,0,Banks - Regional,Financial Services,0.705,29.51,0.027,1.363,3.68
193,TIPT,100.0,17.61,6,29.0,2149,0,Insurance - Specialty,Financial Services,0.589,16.01,0.176,0.207,3.64
194,FAX,83.33,5.8,36,47.89,331,0,Asset Management,Financial Services,0.659,2.66,0.048,0.752,3.63
195,KMPR,81.82,5.5,33,41.27,191,0,Insurance - Property & Casualty,Financial Services,3.563,55.38,0.045,0.8,3.6
196,JACK,57.58,10.55,33,55.91,89,0,Restaurants,Consumer Cyclical,1.184,60.63,0.061,0.59,3.59
197,L,77.27,4.48,44,42.59,1139,0,Insurance - Property & Casualty,Financial Services,16.391,73.81,0.035,1.033,3.58
198,KNSA,100.0,27.26,3,23.0,234,0,Biotechnology,Healthcare,1.25,17.7,0.273,0.13,3.56
199,COLM,88.46,7.93,26,51.42,175,0,Apparel Manufacturing,Consumer Cyclical,4.511,75.44,0.07,0.506,3.55
200,WSC,100.0,28.78,6,48.83,970,0,Rental & Leasing Services,Industrials,7.901,41.59,0.288,0.123,3.54
201,HPI,83.33,4.47,30,32.03,94,0,Asset Management,Financial Services,0.426,16.06,0.037,0.937,3.49
202,FFC,89.66,6.04,29,45.17,337,0,Asset Management,Financial Services,0.687,14.27,0.054,0.642,3.48
203,PLUG,56.67,11.97,30,58.6,38,0,Electrical Equipment & Parts,Industrials,2.025,2.96,0.068,0.512,3.47
204,LW,100.0,16.4,9,42.67,94,0,Packaged Foods,Consumer Defensive,11.746,81.36,0.164,0.211,3.46
205,NRC,100.0,17.8,6,31.0,444,0,Health Information Services,Healthcare,0.83,34.75,0.178,0.194,3.45
206,ALGT,83.33,9.48,18,41.17,80,0,Airlines,Industrials,1.158,63.32,0.079,0.437,3.45
207,GLDD,70.0,7.53,30,46.13,226,0,Engineering & Construction,Industrials,0.538,8.08,0.053,0.65,3.43
208,DOMO,60.0,21.38,15,56.4,86,0,Software - Application,Technology,0.312,8.53,0.128,0.266,3.41
209,BIO,66.67,4.11,66,53.55,329,0,Medical Devices,Healthcare,8.815,311.87,0.027,1.232,3.38
210,ADPT,90.0,18.17,10,48.4,70,0,Biotechnology,Healthcare,0.38,2.62,0.164,0.207,3.38
211,HBT,100.0,50.75,3,45.0,968,0,Banks - Regional,Financial Services,0.582,18.41,0.507,0.067,3.38
212,FBIN,63.64,19.88,11,41.55,967,0,Building Products & Equipment,Industrials,9.762,77.66,0.127,0.265,3.35
213,NFE,100.0,23.98,6,43.0,619,0,Utilities - Regulated Gas,Utilities,5.938,28.96,0.24,0.14,3.35
214,HAIN,75.76,7.21,33,54.03,105,0,Packaged Foods,Consumer Defensive,0.558,6.21,0.055,0.611,3.34
215,URGN,60.0,14.83,15,40.33,85,0,Biotechnology,Healthcare,0.452,13.25,0.089,0.372,3.31
216,IAC,75.0,6.56,36,54.58,80,0,Internet Content & Information,Communication Services,4.261,49.57,0.049,0.66,3.25
217,KFRC,51.85,12.29,27,52.93,986,0,Staffing & Employment Services,Industrials,1.28,65.6,0.064,0.51,3.25
218,CQP,77.78,10.14,18,44.17,994,0,Oil & Gas Midstream,Energy,22.755,47.01,0.079,0.408,3.21
219,DFP,91.67,6.83,24,46.88,90,0,Asset Management,Financial Services,0.379,18.43,0.063,0.512,3.21
220,FL,53.66,4.56,82,62.95,121,0,Apparel Retail,Consumer Cyclical,2.197,23.25,0.024,1.303,3.19
221,BIGC,100.0,36.87,3,35.0,306,0,Software - Application,Technology,0.493,6.43,0.369,0.086,3.16
222,FIZZ,66.67,9.22,27,53.44,351,0,Beverages - Non-Alcoholic,Consumer Defensive,4.374,46.76,0.061,0.505,3.11
223,REXR,100.0,11.24,8,29.0,344,0,REIT - Industrial,Real Estate,10.543,47.59,0.112,0.276,3.1
224,Z,80.0,12.46,15,48.67,85,0,Internet Content & Information,Communication Services,10.524,45.26,0.1,0.308,3.07
225,RLAY,100.0,40.89,3,40.0,81,0,Biotechnology,Healthcare,0.935,7.13,0.409,0.075,3.07
226,SSTK,73.33,7.17,30,51.4,91,0,Internet Content & Information,Communication Services,1.513,42.58,0.053,0.584,3.07
227,FATE,73.33,15.31,15,55.2,88,0,Biotechnology,Healthcare,0.677,5.95,0.112,0.272,3.05
228,NWS,100.0,22.02,6,43.5,975,0,Entertainment,Communication Services,14.326,25.72,0.22,0.138,3.04
229,NEU,66.67,5.19,42,48.02,670,0,Specialty Chemicals,Basic Materials,5.754,600.09,0.035,0.875,3.03
230,ASAN,100.0,24.52,3,24.33,293,0,Software - Application,Technology,3.363,14.96,0.245,0.123,3.02
