,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
98,KDP,100.0,8.55,15,40.4,64,0,Beverages - Non-Alcoholic,Consumer Defensive,40.934,29.5,0.086,0.371,3.17
99,SIBN,100.0,30.55,3,29.0,42,0,Medical Devices,Healthcare,0.719,17.76,0.306,0.103,3.16
100,HR,88.89,6.22,27,47.44,49,0,REIT - Healthcare Facilities,Real Estate,5.062,13.28,0.055,0.569,3.15
101,HOUS,66.67,11.36,21,51.71,205,0,Real Estate Services,Real Estate,0.672,6.08,0.076,0.406,3.08
102,NSP,91.67,4.82,36,51.67,470,0,Staffing & Employment Services,Industrials,3.63,97.34,0.044,0.697,3.08
103,ACLS,66.67,9.46,27,56.44,1149,0,Semiconductor Equipment & Materials,Technology,3.58,109.74,0.063,0.478,3.02
104,RGLD,54.17,6.48,48,56.5,145,0,Gold,Basic Materials,6.765,102.98,0.035,0.85,2.98
105,TEAM,100.0,16.08,3,16.33,1786,0,Software - Application,Technology,53.391,205.82,0.161,0.184,2.95
106,RWT,50.0,8.25,36,50.33,312,0,REIT - Mortgage,Real Estate,0.801,6.09,0.041,0.715,2.95
107,EPR,72.22,12.24,18,54.33,305,0,REIT - Specialty,Real Estate,3.126,41.5,0.088,0.331,2.93
108,O,100.0,9.79,9,30.33,57,0,REIT - Retail,Real Estate,45.045,52.31,0.098,0.297,2.91
109,PODD,66.67,10.55,18,44.17,64,0,Medical Devices,Healthcare,11.651,166.62,0.07,0.408,2.87
110,GOOD,80.0,9.71,15,40.6,180,0,REIT - Diversified,Real Estate,0.49,12.02,0.078,0.369,2.87
111,CMTG,100.0,21.92,6,46.5,153,0,REIT - Mortgage,Real Estate,1.282,9.24,0.219,0.129,2.83
112,LXP,71.43,7.24,21,38.71,57,0,REIT - Industrial,Real Estate,2.526,8.56,0.052,0.542,2.81
113,APPS,42.86,15.89,21,51.71,50,0,Software - Application,Technology,0.343,3.36,0.068,0.406,2.77
114,BFS,100.0,8.65,15,47.6,313,0,REIT - Retail,Real Estate,1.161,35.45,0.087,0.315,2.73
115,TDC,80.0,5.46,30,48.8,408,0,Software - Infrastructure,Technology,3.63,37.27,0.044,0.615,2.69
116,LNZA,100.0,58.84,3,66.0,174,0,Waste Management,Industrials,0.661,3.37,0.588,0.045,2.67
117,SMP,63.16,3.72,57,50.89,629,0,Auto Parts,Consumer Cyclical,0.726,33.12,0.023,1.12,2.63
118,GOGO,51.85,10.46,27,56.56,4,0,Telecom Services,Communication Services,1.127,8.75,0.054,0.477,2.59
119,EXPD,73.33,5.2,30,44.4,445,0,Integrated Freight & Logistics,Industrials,17.085,118.73,0.038,0.676,2.58
120,MGPI,58.73,3.92,63,56.33,38,0,Beverages - Wineries & Distilleries,Consumer Defensive,1.735,78.62,0.023,1.118,2.57
121,ABCB,66.67,9.8,18,46.0,173,0,Banks - Regional,Financial Services,3.137,45.43,0.065,0.391,2.56
122,BA,65.38,4.05,52,53.87,66,0,Aerospace & Defense,Industrials,122.881,201.4,0.026,0.965,2.56
123,TDOC,66.67,14.29,12,45.25,49,0,Health Information Services,Healthcare,2.532,15.16,0.095,0.265,2.53
124,BHK,90.91,4.34,33,52.09,69,0,Asset Management,Financial Services,0.561,10.39,0.039,0.634,2.5
125,FMBH,78.0,1.8,50,28.68,329,0,Banks - Regional,Financial Services,0.714,29.98,0.014,1.743,2.45
126,AWK,91.67,7.95,12,36.0,55,0,Utilities - Regulated Water,Utilities,22.987,118.03,0.073,0.333,2.43
127,YELP,80.0,8.45,15,42.0,1165,0,Internet Content & Information,Communication Services,2.534,37.01,0.068,0.357,2.41
128,GXO,100.0,20.01,3,25.0,384,0,Integrated Freight & Logistics,Industrials,6.245,52.36,0.2,0.12,2.4
129,PDM,75.0,11.15,12,42.5,58,0,REIT - Office,Real Estate,0.753,6.08,0.084,0.282,2.36
130,PAY,100.0,27.13,3,36.0,575,0,Software - Infrastructure,Technology,1.879,15.19,0.271,0.083,2.26
131,WPC,93.33,7.11,15,44.2,150,0,REIT - Diversified,Real Estate,12.001,54.88,0.066,0.339,2.25
132,NUS,71.79,4.22,39,53.59,37,0,Household & Personal Products,Consumer Defensive,0.611,12.37,0.03,0.728,2.2
133,CABO,100.0,6.18,12,33.75,212,0,Telecom Services,Communication Services,2.505,445.9,0.062,0.356,2.2
134,PPBI,60.61,5.71,33,52.36,172,0,Banks - Regional,Financial Services,2.236,23.33,0.035,0.63,2.18
135,IAUX,100.0,15.93,3,22.0,380,0,Gold,Basic Materials,0.392,1.29,0.159,0.136,2.17
136,FOX,100.0,35.27,3,49.0,936,0,Entertainment,Communication Services,13.463,27.11,0.353,0.061,2.16
137,WAFD,70.37,4.84,27,43.56,340,0,Banks - Regional,Financial Services,1.767,27.29,0.034,0.62,2.11
138,NSA,100.0,11.41,9,49.67,58,0,REIT - Industrial,Real Estate,4.849,35.59,0.114,0.181,2.07
139,FOF,83.33,5.02,18,36.56,68,0,Asset Management,Financial Services,0.304,11.07,0.042,0.492,2.06
140,SASR,42.86,13.15,21,57.48,172,0,Banks - Regional,Financial Services,0.964,21.46,0.056,0.365,2.06
141,WCC,55.56,5.56,36,56.42,58,0,Industrial Distribution,Industrials,7.355,144.35,0.031,0.638,1.97
142,FCF,74.07,4.72,27,48.67,181,0,Banks - Regional,Financial Services,1.333,13.05,0.035,0.555,1.94
143,SEB,65.96,1.5,94,47.88,947,0,Conglomerates,Industrials,3.219,3315.11,0.01,1.963,1.94
144,CCSI,100.0,13.99,6,43.17,40,0,Software - Infrastructure,Technology,0.32,16.61,0.14,0.139,1.94
145,NVRO,72.22,7.5,18,50.5,381,0,Medical Devices,Healthcare,0.55,15.11,0.054,0.356,1.93
146,CHRW,72.22,5.88,18,40.0,306,0,Integrated Freight & Logistics,Industrials,8.676,74.22,0.042,0.45,1.91
147,CNOB,87.5,4.36,24,48.25,175,0,Banks - Regional,Financial Services,0.767,19.9,0.038,0.497,1.9
148,PARA,71.43,8.23,21,65.14,58,0,Entertainment,Communication Services,7.75,11.25,0.059,0.322,1.9
149,DOC,80.0,5.68,15,36.2,49,0,REIT - Healthcare Facilities,Real Estate,2.717,10.93,0.045,0.414,1.88
150,WMG,100.0,18.18,3,29.0,157,0,Entertainment,Communication Services,17.877,34.52,0.182,0.103,1.88
151,PMO,69.44,3.36,36,45.0,71,0,Asset Management,Financial Services,0.331,10.16,0.023,0.8,1.87
152,PPT,100.0,5.24,15,42.6,953,0,Asset Management,Financial Services,0.348,3.55,0.052,0.352,1.85
153,IPGP,71.43,7.81,21,64.29,49,0,Semiconductor Equipment & Materials,Technology,3.982,86.38,0.056,0.327,1.82
154,COUR,100.0,26.43,3,44.0,315,0,Education & Training Services,Consumer Defensive,2.568,16.36,0.264,0.068,1.8
155,LGF-A,70.83,5.15,24,49.0,390,0,Entertainment,Communication Services,2.016,8.94,0.036,0.49,1.79
156,BEPC,100.0,7.39,12,51.25,58,0,Utilities - Renewable,Utilities,4.361,24.24,0.074,0.234,1.73
157,NOV,58.33,5.76,24,46.83,1272,0,Oil & Gas Equipment & Services,Energy,6.777,17.2,0.034,0.512,1.72
158,DBX,100.0,13.88,6,49.5,1108,0,Software - Infrastructure,Technology,8.249,23.98,0.139,0.121,1.68
159,HPE,91.67,5.6,12,36.92,931,0,Communication Equipment,Technology,19.354,14.89,0.051,0.325,1.67
160,AMCX,66.67,10.43,12,51.75,146,0,Entertainment,Communication Services,0.555,12.73,0.07,0.232,1.61
161,CARE,62.96,4.67,27,51.0,54,0,Banks - Regional,Financial Services,0.303,13.22,0.029,0.529,1.56
162,LUNG,66.67,43.25,3,57.0,270,0,Medical Devices,Healthcare,0.388,10.12,0.288,0.053,1.52
163,ACCO,70.83,4.39,24,49.38,303,0,Business Equipment & Supplies,Industrials,0.548,5.77,0.031,0.486,1.51
164,ATGE,58.33,3.55,36,49.58,807,0,Education & Training Services,Consumer Defensive,1.867,47.65,0.021,0.726,1.5
165,AMTB,50.0,20.83,6,43.5,173,0,Banks - Regional,Financial Services,0.72,21.33,0.104,0.138,1.44
166,CHH,66.67,3.77,24,42.0,954,0,Lodging,Consumer Cyclical,5.559,112.17,0.025,0.571,1.44
167,VREX,60.0,8.66,15,54.8,60,0,Medical Devices,Healthcare,0.705,17.35,0.052,0.274,1.42
168,CWEN,80.0,6.11,15,53.8,61,0,Utilities - Renewable,Utilities,4.398,22.35,0.049,0.279,1.36
169,ZIP,100.0,15.43,3,34.0,60,0,Staffing & Employment Services,Industrials,1.23,12.45,0.154,0.088,1.36
170,VOYA,75.0,6.57,12,43.5,50,0,Financial Conglomerates,Financial Services,6.817,67.09,0.049,0.276,1.36
171,PLNT,100.0,13.86,3,31.0,955,0,Leisure,Consumer Cyclical,5.598,63.5,0.139,0.097,1.34
172,STEL,100.0,6.27,9,43.33,174,0,Banks - Regional,Financial Services,1.252,23.5,0.063,0.208,1.3
173,IMKTA,75.0,3.57,24,50.25,140,0,Grocery Stores,Consumer Defensive,1.462,76.99,0.027,0.478,1.28
174,NYMT,44.44,13.19,18,84.33,391,0,REIT - Mortgage,Real Estate,0.649,7.11,0.059,0.213,1.25
175,OBK,75.0,4.51,12,33.75,255,0,Banks - Regional,Financial Services,0.908,29.31,0.034,0.356,1.2
176,ARTNA,100.0,5.86,6,29.5,49,0,Utilities - Regulated Water,Utilities,0.353,34.33,0.059,0.203,1.19
177,SJM,75.0,3.4,24,51.25,51,0,Packaged Foods,Consumer Defensive,13.017,122.64,0.026,0.468,1.19
178,NXRT,46.67,7.92,15,46.8,49,0,REIT - Residential,Real Estate,1.476,28.59,0.037,0.321,1.18
179,PHUN,66.67,10.11,12,68.75,12,0,Software - Application,Technology,0.065,8.29,0.067,0.175,1.18
180,TWKS,100.0,7.06,9,58.56,46,0,Information Technology Services,Technology,1.057,3.28,0.071,0.154,1.09
181,NFBK,88.89,6.13,9,46.0,60,0,Banks - Regional,Financial Services,0.443,9.96,0.054,0.196,1.07
182,OMCL,53.33,3.57,30,55.7,38,0,Health Information Services,Healthcare,1.244,27.36,0.019,0.539,1.03
183,SNAP,47.37,5.94,19,51.84,361,0,Internet Content & Information,Communication Services,17.992,10.9,0.028,0.367,1.03
184,HFRO,91.67,3.37,12,36.25,172,0,Asset Management,Financial Services,0.417,6.11,0.031,0.331,1.02
185,NTST,100.0,7.6,3,22.67,61,0,REIT - Retail,Real Estate,1.235,16.76,0.076,0.132,1.01
186,QLYS,50.0,12.1,6,38.0,1994,0,Software - Infrastructure,Technology,6.165,166.72,0.06,0.158,0.96
187,WABC,62.5,1.36,48,42.38,173,0,Banks - Regional,Financial Services,1.216,45.59,0.008,1.133,0.96
188,AOSL,66.67,4.9,12,42.42,965,0,Semiconductors,Technology,0.622,22.0,0.033,0.283,0.92
189,CLBK,66.67,5.57,9,37.0,70,0,Banks - Regional,Financial Services,1.762,16.79,0.037,0.243,0.9
190,DNB,100.0,8.23,6,55.5,151,0,Financial Data & Stock Exchanges,Financial Services,4.629,10.55,0.082,0.108,0.89
191,VTR,62.96,2.98,27,57.74,307,0,REIT - Healthcare Facilities,Real Estate,17.161,42.64,0.019,0.468,0.88
192,HLF,62.96,2.5,27,50.78,393,0,Packaged Foods,Consumer Defensive,0.87,8.76,0.016,0.532,0.84
193,JJSF,66.67,3.46,15,44.07,6905,0,Packaged Foods,Consumer Defensive,2.789,143.89,0.023,0.34,0.79
194,BRW,76.19,2.34,21,47.9,3091,0,Asset Management,Financial Services,0.308,7.25,0.018,0.438,0.78
195,CLMT,37.5,4.74,24,57.5,49,0,Oil & Gas E&P,Energy,1.259,15.75,0.018,0.417,0.74
196,ELME,57.14,2.92,21,48.62,307,0,REIT - Residential,Real Estate,1.138,12.95,0.017,0.432,0.72
197,FIVN,55.56,9.44,9,66.11,295,0,Software - Infrastructure,Technology,4.48,61.09,0.052,0.136,0.71
198,UEC,58.33,2.65,24,56.29,1569,0,Uranium,Energy,2.617,6.66,0.015,0.426,0.66
199,WIW,71.43,2.02,21,48.14,428,0,Asset Management,Financial Services,0.516,8.43,0.014,0.436,0.63
200,CWEN-A,75.0,3.95,12,57.0,61,0,Utilities - Renewable,Utilities,4.398,20.82,0.03,0.211,0.62
201,MLNK,100.0,13.12,3,64.0,58,0,Software - Application,Technology,1.439,18.87,0.131,0.047,0.61
202,AMPL,-33.33,-52.89,3,90.0,430,0,Software - Application,Technology,1.445,12.0,0.176,0.033,0.59
203,AGCO,60.61,1.57,33,56.39,376,0,Farm & Heavy Construction Machinery,Industrials,8.055,107.57,0.01,0.585,0.56
204,EBTC,100.0,4.3,6,48.0,386,0,Banks - Regional,Financial Services,0.327,26.64,0.043,0.125,0.54
205,NVST,55.56,4.24,9,43.0,38,0,Medical Instruments & Supplies,Healthcare,3.678,21.44,0.024,0.209,0.49
206,ACI,100.0,3.12,3,19.0,213,0,Grocery Stores,Consumer Defensive,11.982,20.8,0.031,0.158,0.49
207,UPST,-33.33,-25.98,3,57.0,496,0,Credit Services,Financial Services,2.266,26.22,0.087,0.053,0.46
208,NOVA,66.67,3.71,9,48.33,53,0,Solar,Technology,0.864,7.05,0.025,0.186,0.46
209,MUC,58.97,0.87,39,46.59,69,0,Asset Management,Financial Services,1.041,10.91,0.005,0.837,0.43
210,MSBI,66.67,3.69,9,53.56,174,0,Banks - Regional,Financial Services,0.52,24.2,0.025,0.168,0.41
211,AIRS,-33.33,-23.47,3,58.0,282,0,Medical Care Facilities,Healthcare,0.354,6.18,0.078,0.052,0.4
212,NBTB,66.67,3.04,9,45.67,177,0,Banks - Regional,Financial Services,1.591,33.78,0.02,0.197,0.4
213,KVUE,100.0,8.24,3,65.0,38,0,Household & Personal Products,Consumer Defensive,36.232,18.92,0.082,0.046,0.38
214,HPP,73.33,2.24,15,64.0,135,0,REIT - Office,Real Estate,0.935,6.5,0.016,0.234,0.38
215,FOXF,55.56,2.53,9,36.0,31,0,Auto Parts,Consumer Cyclical,2.124,50.62,0.014,0.25,0.35
216,DE,54.55,1.01,33,52.27,2063,0,Farm & Heavy Construction Machinery,Industrials,100.981,360.66,0.006,0.631,0.35
217,NBB,66.67,2.63,9,50.0,309,0,Asset Management,Financial Services,0.447,15.21,0.018,0.18,0.32
218,STEM,33.33,7.22,6,44.83,177,0,Software - Infrastructure,Technology,0.399,2.56,0.024,0.134,0.32
219,NAVI,66.67,2.39,9,44.33,931,0,Credit Services,Financial Services,1.797,15.94,0.016,0.203,0.32
220,BBN,61.11,1.49,18,58.33,306,0,Asset Management,Financial Services,0.995,16.11,0.009,0.309,0.28
221,STGW,54.76,0.68,42,55.26,941,0,Advertising Agencies,Communication Services,1.438,5.27,0.004,0.76,0.28
222,FSLY,-33.33,-52.86,3,189.0,317,0,Software - Application,Technology,1.908,14.22,0.176,0.016,0.28
223,MTW,72.73,0.56,33,51.91,936,0,Farm & Heavy Construction Machinery,Industrials,0.471,13.43,0.004,0.636,0.26
224,UDMY,83.33,2.86,6,60.0,261,0,Education & Training Services,Consumer Defensive,1.758,11.12,0.024,0.1,0.24
225,PLYM,100.0,3.18,3,44.0,393,0,REIT - Industrial,Real Estate,0.985,21.47,0.032,0.068,0.22
226,FDP,50.0,0.73,30,50.37,527,0,Farm Products,Consumer Defensive,1.109,23.28,0.004,0.596,0.22
227,WEN,54.55,0.7,33,59.36,952,0,Restaurants,Consumer Cyclical,3.721,18.11,0.004,0.556,0.21
228,DHIL,50.0,1.78,12,50.75,955,0,Asset Management,Financial Services,0.422,146.7,0.009,0.236,0.21
229,GNRC,-8.33,-11.07,12,64.25,263,0,Specialty Industrial Machinery,Industrials,6.711,111.35,0.009,0.187,0.17
230,TWLO,77.78,1.38,9,57.67,1039,0,Internet Content & Information,Communication Services,10.457,57.76,0.011,0.156,0.17
231,CLOV,-16.67,-13.07,6,75.0,264,0,Healthcare Plans,Healthcare,0.438,0.9,0.022,0.08,0.17
232,PEBO,61.11,0.73,18,55.17,174,0,Banks - Regional,Financial Services,0.991,28.06,0.004,0.326,0.15
